platform,region,feedback_text,clean_feedback_text,issue_category,star_rating,review_source,urgency,word_count
wise,unknown,"They provide a date and then make excuses as to why it's delayed, and of course never their fault.","they provide a date and then make excuses as to why it's delayed, and of course never their fault.",transaction_issues,1,appstore,High,19
wise,unknown,Very difficult to navigate. The verification code never arrives in 15 seconds. After 10 min I had a whole bunch of verification code arriving simultaneously. After 40 min of trying I just gave up.,very difficult to navigate. the verification code never arrives in 15 seconds. after 10 min i had a whole bunch of verification code arriving simultaneously. after 40 min of trying i just gave up.,app_performance_&_bugs,1,appstore,Medium,34
wise,unknown,"Wise charged me a €20 commission and applied a conversion rate that was 8.5% lower than the mid-market rate. The mid-market rate at the time was 9.03, but I received 8.26 instead. Between the flat €20 fee and the reduced exchange rate, the total cost was far higher than expected. This felt misleading for a company that markets itself as transparent and low-cost. I'm
disappointed and will be much more cautious using Wise for future conversions.","wise charged me a €20 commission and applied a conversion rate that was 8.5% lower than the mid-market rate. the mid-market rate at the time was 9.03, but i received 8.26 instead. between the flat €20 fee and the reduced exchange rate, the total cost was far higher than expected. this felt misleading for a company that markets itself as transparent and low-cost. i'm
disappointed and will be much more cautious using wise for future conversions.",product_&_feature_feedback,1,appstore,Low,75
wise,unknown,PLEASE MAINTAIN BUILDS FOR IOS 15. DO NOT FORCE THOSE WITH OLDER PHONES TO UPDATE OR WE'D LOOK FOR ALTERNATIVES.,please maintain builds for ios 15. do not force those with older phones to update or we'd look for alternatives.,product_&_feature_feedback,1,appstore,Low,20
wise,unknown,The transfer didn't sent and I can't get assistance,the transfer didn't sent and i can't get assistance,transaction_issues,1,appstore,High,9
wise,unknown,"Looks like the marketing people had too much budget and did not know where to spend it.
When you have sonething that works, you don't change it.
In the new card interface took me several minutes to figure out how to send money and when I did, I did it wrong.
It's sad, I guess it's time to look for a different service to do the same.","looks like the marketing people had too much budget and did not know where to spend it.
when you have sonething that works, you don't change it.
in the new card interface took me several minutes to figure out how to send money and when i did, i did it wrong.
it's sad, i guess it's time to look for a different service to do the same.",product_&_feature_feedback,1,appstore,Low,64
wise,unknown,"Constantly telling me I have no available funds in my account. Always an issue connecting to bank account. I hate this app for sending money. There is no customer service help, don't trust this app","constantly telling me i have no available funds in my account. always an issue connecting to bank account. i hate this app for sending money. there is no customer service help, don't trust this app",transaction_issues,1,appstore,High,35
wise,unknown,I have lost money and time from using this app.,i have lost money and time from using this app.,product_&_feature_feedback,1,appstore,Low,10
wise,unknown,I have been using Wise for five years now and every thing is going very smooth until I got the notification that my account would be closed because I had two accounts which I didn't even know I had. I've tried to resolve the problem but never worked. Now they are closing both accounts. Very sad and frustrated,i have been using wise for five years now and every thing is going very smooth until i got the notification that my account would be closed because i had two accounts which i didn't even know i had. i've tried to resolve the problem but never worked. now they are closing both accounts. very sad and frustrated,account_access_&_security_issues,3,appstore,High,58
wise,unknown,"My experience with Wise has been an absolute nightmare. They have held my funds captive for almost a month now without explanation and despite 20+ support interactions. I strongly caution everyone against using Wise for any payments, especially if business-related.","my experience with wise has been an absolute nightmare. they have held my funds captive for almost a month now without explanation and despite 20+ support interactions. i strongly caution everyone against using wise for any payments, especially if business-related.",refunds_&_reversals,1,appstore,Medium,40
wise,unknown,"Moving money from my US bank account to my German bank account is easy and much less expensive than a bank transfer directly from my US bank to my German bank account. The estimated transfer times constantly vary in mysterious ways. What took seconds last week is estimated to take 5 days today. Also, the app cannot keep more than one account linked at a time, even though Plaid receives data from those accounts at all times.","moving money from my us bank account to my german bank account is easy and much less expensive than a bank transfer directly from my us bank to my german bank account. the estimated transfer times constantly vary in mysterious ways. what took seconds last week is estimated to take 5 days today. also, the app cannot keep more than one account linked at a time, even though plaid receives data from those accounts at all times.",transaction_issues,4,appstore,High,77
wise,unknown,My transfers all used to conclude the same day. This past year they've often taken up to 3+ days.,my transfers all used to conclude the same day. this past year they've often taken up to 3+ days.,transaction_issues,2,appstore,High,19
wise,unknown,notifications no longer working on iOS 26.2 .. everything is turned on but all I get are emails and no push notifications about payment etc.,notifications no longer working on ios 26.2 .. everything is turned on but all i get are emails and no push notifications about payment etc.,product_&_feature_feedback,4,appstore,Low,25
wise,unknown,"I tried to add funds to my Wise account from my checking but apparently I did something wrong. Please advise, thank you","i tried to add funds to my wise account from my checking but apparently i did something wrong. please advise, thank you",transaction_issues,3,appstore,High,22
wise,unknown,Exchange rates push notifications have not been working for a while. I get the emails but not push notifications and I checked my system settings as well as Wise settings and still not getting notifications. iOS18.7.2; Wise version 9.6.1 (14546),exchange rates push notifications have not been working for a while. i get the emails but not push notifications and i checked my system settings as well as wise settings and still not getting notifications. ios18.7.2; wise version 9.6.1 (14546),product_&_feature_feedback,2,appstore,Low,40
wise,unknown,"Clearly designed by a Ul designer who does not use the app, simple tasks require now many taps things I was able to complete before with few taps now I struggle to complete. Love wise but the new Ul is a disaster","clearly designed by a ul designer who does not use the app, simple tasks require now many taps things i was able to complete before with few taps now i struggle to complete. love wise but the new ul is a disaster",product_&_feature_feedback,3,appstore,Low,42
wise,us,"I just use my US credit card to leave a balance of $20 in wise for account setup purpose. Later I found a $10 charge on my credit card statement that wise couldn't find on its side and subsequently couldn't refund back to me. Customer chat service is very slow. For the wire I need the documents required is quite cumbersome. So I don't recommend.
Developer Response","i just use my us credit card to leave a balance of $20 in wise for account setup purpose. later i found a $10 charge on my credit card statement that wise couldn't find on its side and subsequently couldn't refund back to me. customer chat service is very slow. for the wire i need the documents required is quite cumbersome. so i don't recommend.
developer response",cards_&_payment_instruments,2,appstore,High,66
wise,unknown,"App freezes and crashes frequently rendering it useless when I really need to use it. Can't add new recipients without it freezing, and can't recognize addresses of local banks
It's like a middle school science project.","app freezes and crashes frequently rendering it useless when i really need to use it. can't add new recipients without it freezing, and can't recognize addresses of local banks
it's like a middle school science project.",app_performance_&_bugs,2,appstore,Medium,35
wise,unknown,"If you ever want to know what's going on with your money, good luck figuring it out using this app. What should be a simple procedure ends up turning into multiple steps. If you want to send money to someone you don't know, you will never be able to locate them via email, name, or anything but the bank number itself, which could be connected to anyone. It's an utterly useless interface.
For example, I have spent the entire morning trying to figure out why I have a third more money in my Wise account than I should.
There is no transaction history available because they didn't think to build such a feature, so I cannot look back to see if I've been double-charged by my bank, something is pending but not posted, or what is going on.
It's an utterly thoughtless app made by bankers and tech nerds with zero consultation of any normal human beings.
Great exchange rates, though.","if you ever want to know what's going on with your money, good luck figuring it out using this app. what should be a simple procedure ends up turning into multiple steps. if you want to send money to someone you don't know, you will never be able to locate them via email, name, or anything but the bank number itself, which could be connected to anyone. it's an utterly useless interface.
for example, i have spent the entire morning trying to figure out why i have a third more money in my wise account than i should.
there is no transaction history available because they didn't think to build such a feature, so i cannot look back to see if i've been double-charged by my bank, something is pending but not posted, or what is going on.
it's an utterly thoughtless app made by bankers and tech nerds with zero consultation of any normal human beings.
great exchange rates, though.",product_&_feature_feedback,3,appstore,Low,157
wise,unknown,"In addition to high fees, transfers do not always go smoothly. There are delays. For my most recent transaction the app reported that the funds would take a week to reach the recipient's bank. However, after fiddling with the amounts, the wait time went back to the usual ""within minutes"" for the same amount. This behavior of the app is nerve racking. Am not altogether pleased.","in addition to high fees, transfers do not always go smoothly. there are delays. for my most recent transaction the app reported that the funds would take a week to reach the recipient's bank. however, after fiddling with the amounts, the wait time went back to the usual ""within minutes"" for the same amount. this behavior of the app is nerve racking. am not altogether pleased.",transaction_issues,4,appstore,High,66
wise,unknown,"Very inconsistent, when it comes to releasing funds you transfer. Just adding money from my bank to the app, it could take up to 7 days, though my bank account is connected and authenticated with the app. Sometimes it transfer it within seconds. The amount of money does not play a role of the duration that it takes to transfer. There is no way of contacting support to try to understand the logic.","very inconsistent, when it comes to releasing funds you transfer. just adding money from my bank to the app, it could take up to 7 days, though my bank account is connected and authenticated with the app. sometimes it transfer it within seconds. the amount of money does not play a role of the duration that it takes to transfer. there is no way of contacting support to try to understand the logic.",transaction_issues,3,appstore,High,73
wise,unknown,"occasionally strange button placement. when setting up a bank transfer, the app
""opens a window"" to set everything up but the ""done"" button is NOT in the window so unless you know to look elsewhere, you'll sit there wondering how to actually send money.","occasionally strange button placement. when setting up a bank transfer, the app
""opens a window"" to set everything up but the ""done"" button is not in the window so unless you know to look elsewhere, you'll sit there wondering how to actually send money.",product_&_feature_feedback,4,appstore,Low,43
wise,unknown,"It took 6 days to get money added to my acct. this time when before it took 2-3 days.
WHY?","it took 6 days to get money added to my acct. this time when before it took 2-3 days.
why?",transaction_issues,3,appstore,High,19
wise,unknown,The amount that I am transferring is in huge green font that takes up 1/7 of the total screen size in portrait mode. Can you please make this a normal sized font? It looks like a Joke.,the amount that i am transferring is in huge green font that takes up 1/7 of the total screen size in portrait mode. can you please make this a normal sized font? it looks like a joke.,transaction_issues,4,appstore,High,37
wise,unknown,Today I make a payment for first time. It's looks very convenient but also very difficult to understand the ID checking process. Took me 2 hours to finish ID check. Very frustrating.,today i make a payment for first time. it's looks very convenient but also very difficult to understand the id checking process. took me 2 hours to finish id check. very frustrating.,kyc,3,appstore,Medium,32
wise,unknown,"I have sent money from the US to Europe several times with this app, and it works great and saves me money over using my big bank. The app is beautiful and fairly easy to navigate, but it inexplicably uses pop-ups for several parts of the interface, so there's no easy way to look at all the information at once. And if you're not careful, as you're scrolling the pop-up, it will close the pop-up and all your information will have to be re-entered.
10/10 app","i have sent money from the us to europe several times with this app, and it works great and saves me money over using my big bank. the app is beautiful and fairly easy to navigate, but it inexplicably uses pop-ups for several parts of the interface, so there's no easy way to look at all the information at once. and if you're not careful, as you're scrolling the pop-up, it will close the pop-up and all your information will have to be re-entered.
10/10 app",product_&_feature_feedback,4,appstore,Low,85
monzo,unknown,"Very bad experience!!! Today, Monzo just closed my main account with no reason, they say I am not entitled to know the reason. Moreover Monzo has frozen my money and said that it can take 4 weeks or longer to get them back, and that there is nothing I can do to speed the proccess. I used the account for my salary and every day spending, never done anything strange with my banck account. Monzo is not a good bank, I am dissapointed to say that , but Monzo has no empathy for customers","very bad experience!!! today, monzo just closed my main account with no reason, they say i am not entitled to know the reason. moreover monzo has frozen my money and said that it can take 4 weeks or longer to get them back, and that there is nothing i can do to speed the proccess. i used the account for my salary and every day spending, never done anything strange with my banck account. monzo is not a good bank, i am dissapointed to say that , but monzo has no empathy for customers",account_access_&_security_issues,1,playstore,High,94
monzo,unknown,"Worst decision you will make to sign up for this card. Annoying and difficult to use. Believe me, there are other options to sign up and are less complicated.","worst decision you will make to sign up for this card. annoying and difficult to use. believe me, there are other options to sign up and are less complicated.",cards_&_payment_instruments,1,playstore,High,29
monzo,unknown,keeps asking to confirm identity and it fails. no way of logging in normally. lost our funds,keeps asking to confirm identity and it fails. no way of logging in normally. lost our funds,account_access_&_security_issues,1,playstore,High,17
monzo,unknown,"Monzo blocked my account without any warning at the exact moment I needed to make a payment. I had travelled 6 hours to buy a car needed for my disabled son and was forced to drive back without it. My son was distressed and crying. They ignored repeated calls and live chat, gave no explanation, no apology, and no real support. Blocking access to someone’s own money without notice is unacceptable. Worst banking experience I’ve ever had. Avoid","monzo blocked my account without any warning at the exact moment i needed to make a payment. i had travelled 6 hours to buy a car needed for my disabled son and was forced to drive back without it. my son was distressed and crying. they ignored repeated calls and live chat, gave no explanation, no apology, and no real support. blocking access to someone’s own money without notice is unacceptable. worst banking experience i’ve ever had. avoid",account_access_&_security_issues,1,playstore,High,78
monzo,unknown,not happy. my card was lost or stolen and i reported it and a unknown transaction. now they saying its fraud and against they T&C and policy etc.... no official reason to closing my account.... I would highly 1000% NOT RECOMMEND.,not happy. my card was lost or stolen and i reported it and a unknown transaction. now they saying its fraud and against they t&c and policy etc.... no official reason to closing my account.... i would highly 1000% not recommend.,cards_&_payment_instruments,1,playstore,High,41
monzo,unknown,"When Monzo started it was great, but it is now not helpful in cancelling my recurring voluntary donations, set up for a support group. I need to cancel that donation and become a full member of the parent group. The app won't allow me to cancel It is the second time I've had this problem with Monzo. Stressful. No love for Monzo. Researching Starling Bank","when monzo started it was great, but it is now not helpful in cancelling my recurring voluntary donations, set up for a support group. i need to cancel that donation and become a full member of the parent group. the app won't allow me to cancel it is the second time i've had this problem with monzo. stressful. no love for monzo. researching starling bank",financial_products,1,playstore,Low,65
monzo,unknown,to useless apo they block my account with out any resones and they me send me email we blocked your account ni warning nothing direct block and after this they refund my money after 2 mounths I mail them each nd every day after this I get my refund after 2 mounths ver bad experience with monzo,to useless apo they block my account with out any resones and they me send me email we blocked your account ni warning nothing direct block and after this they refund my money after 2 mounths i mail them each nd every day after this i get my refund after 2 mounths ver bad experience with monzo,account_access_&_security_issues,1,playstore,High,57
monzo,unknown,"don't even bother going with this company when your identity has been stolen and you give them the crime reference number from action Fraud they still do not help you and make you out to be the criminal rubbish bank beware honestly don't believe me contact action Fraud and mention their name and they will tell you the same this company owes me well over £2,000 enable not even give it back to me even knowing the law has stated they have to I'm not just saying this to be evil just the truth","don't even bother going with this company when your identity has been stolen and you give them the crime reference number from action fraud they still do not help you and make you out to be the criminal rubbish bank beware honestly don't believe me contact action fraud and mention their name and they will tell you the same this company owes me well over £2,000 enable not even give it back to me even knowing the law has stated they have to i'm not just saying this to be evil just the truth",kyc,1,playstore,Medium,94
monzo,us,this app you to be amazing. Idk what happened but it is complete trash now. you would get your direct deposit 2 days early as stated. but for some reason now after 2 years of no issues it decides you will not get your direct deposit until after your actual payday. it would have been quicker for me to get a paper check and cash it then waiting on direct deposit on monzo. There is no point in using the app if you are in the USA complete waste of time and effort.,this app you to be amazing. idk what happened but it is complete trash now. you would get your direct deposit 2 days early as stated. but for some reason now after 2 years of no issues it decides you will not get your direct deposit until after your actual payday. it would have been quicker for me to get a paper check and cash it then waiting on direct deposit on monzo. there is no point in using the app if you are in the usa complete waste of time and effort.,transaction_issues,1,playstore,High,93
monzo,unknown,absolutely horrible I tried opening a bank account while being unemployed due to me just arriving in the country. they will not let me try again in the app so no I have to go to an entirely different bank,absolutely horrible i tried opening a bank account while being unemployed due to me just arriving in the country. they will not let me try again in the app so no i have to go to an entirely different bank,kyc,1,playstore,Medium,40
monzo,unknown,"do not join this bank. one of the worst experience I've ever had. it was fraud on my account and after I brought it to their attention, nothing was done. then when I disputed the charges, I was denied and then they shut my account down without explanation - likely because they realized they were at fault and didn't want to reimburse me. worst support team ever as they literally provide no help at all.","do not join this bank. one of the worst experience i've ever had. it was fraud on my account and after i brought it to their attention, nothing was done. then when i disputed the charges, i was denied and then they shut my account down without explanation - likely because they realized they were at fault and didn't want to reimburse me. worst support team ever as they literally provide no help at all.",account_access_&_security_issues,1,playstore,High,75
monzo,unknown,"Don't waste your time to apply for business account, they won't accept your application even if you match their eligibility criteria and they won't say why. And I've been a personal account user for years...","don't waste your time to apply for business account, they won't accept your application even if you match their eligibility criteria and they won't say why. and i've been a personal account user for years...",financial_products,1,playstore,Low,35
monzo,unknown,closing my account beacuse I tried getting help with a transaction I didn't make claiming that it had to have been a authorized user which it clearly doesn't when they had acces to my phone with passwords,closing my account beacuse i tried getting help with a transaction i didn't make claiming that it had to have been a authorized user which it clearly doesn't when they had acces to my phone with passwords,transaction_issues,1,playstore,High,37
monzo,unknown,i used wrong pin and the app is blocked. I need to submit an automatic app recorded video to verify. i am trying since last week to submit the video but the app always says something is wrong. i reinstalled thevapp but no help,i used wrong pin and the app is blocked. i need to submit an automatic app recorded video to verify. i am trying since last week to submit the video but the app always says something is wrong. i reinstalled thevapp but no help,transaction_issues,1,playstore,High,44
monzo,unknown,they blocked payments and cant answer why. they refuse to give you details and waste hours of your time best to use revolt or another sevice that dont financially censor you and mess you around. still waiting for a simple response,they blocked payments and cant answer why. they refuse to give you details and waste hours of your time best to use revolt or another sevice that dont financially censor you and mess you around. still waiting for a simple response,transaction_issues,1,playstore,High,41
monzo,unknown,"LIES, they clearly say no fees here but they charge $10 a month. I'm so sick of liars and deceptive demons.","lies, they clearly say no fees here but they charge $10 a month. i'm so sick of liars and deceptive demons.",product_&_feature_feedback,1,playstore,Low,21
monzo,unknown,my card arrived but cant activate through the app. I have been calling the hotline but just ringing and ringing.,my card arrived but cant activate through the app. i have been calling the hotline but just ringing and ringing.,cards_&_payment_instruments,1,playstore,High,20
monzo,unknown,"Worst bank ever especially when it comes to people's mental health, health and support. Never has a bank left me without money for 3 days like you guys did. Why have me beg and go through anxiety attacks of my own money. Be proud you left me with no food or transfer since Saturday and today's its Monday. So don't pretend to care about my situation when you left me without essentials and dragged this out. I would rather pass a cactus in my crutch then stay with a bank that would slowly kill you","worst bank ever especially when it comes to people's mental health, health and support. never has a bank left me without money for 3 days like you guys did. why have me beg and go through anxiety attacks of my own money. be proud you left me with no food or transfer since saturday and today's its monday. so don't pretend to care about my situation when you left me without essentials and dragged this out. i would rather pass a cactus in my crutch then stay with a bank that would slowly kill you",transaction_issues,1,playstore,High,95
monzo,unknown,Didn't give me my referral because I didn't use my card within 30 days except I didn't know.,didn't give me my referral because i didn't use my card within 30 days except i didn't know.,product_&_feature_feedback,1,playstore,Low,18
monzo,unknown,"avoid at all cost got scammed so what do Monzo do close my account , left me stuffed with money bouncing back. cowboy company","avoid at all cost got scammed so what do monzo do close my account , left me stuffed with money bouncing back. cowboy company",account_access_&_security_issues,1,playstore,High,24
monzo,unknown,"Monzo themselves are fine, just be careful with the extras that you buy. Max is not worth it. dont be moving all your insurances to this bank. definitely not he holiday insurance.","monzo themselves are fine, just be careful with the extras that you buy. max is not worth it. dont be moving all your insurances to this bank. definitely not he holiday insurance.",product_&_feature_feedback,1,playstore,Low,32
monzo,unknown,"Never relay on monzo account,they can either restrict or suspend your service anytime","never relay on monzo account,they can either restrict or suspend your service anytime",account_access_&_security_issues,1,playstore,High,13
monzo,unknown,"support has become appalling, giving incorrect advice such as it being impossible to transfer an ISA, and there being no workarounds to transfer limits. I've had to move to HSBC it's got that bad. Monzo had the best app, but pray you never need to contact them","support has become appalling, giving incorrect advice such as it being impossible to transfer an isa, and there being no workarounds to transfer limits. i've had to move to hsbc it's got that bad. monzo had the best app, but pray you never need to contact them",customer_support_experience,1,playstore,Medium,47
monzo,unknown,"Unbelievable useless customer service. had my transfer blocked because they called it scam (even if I wanted to get scammed thats still my money so I thought - my decision) they freeze all account to run extra checks for 48 hours without my involvement... god knows.. they are asking my neighbours probably .. and of course if they reply below this to contact them on email address to discuss it.. I did already, same thing 🤗","unbelievable useless customer service. had my transfer blocked because they called it scam (even if i wanted to get scammed thats still my money so i thought - my decision) they freeze all account to run extra checks for 48 hours without my involvement... god knows.. they are asking my neighbours probably .. and of course if they reply below this to contact them on email address to discuss it.. i did already, same thing 🤗",transaction_issues,1,playstore,High,76
monzo,unknown,The App is Not Working Properly Anymore it Just Freezes it Doesn't Show Subtracted Money From My Account Anymore And I Can Send Money Either Please Advise?,the app is not working properly anymore it just freezes it doesn't show subtracted money from my account anymore and i can send money either please advise?,app_performance_&_bugs,1,playstore,Medium,27
monzo,unknown,So apparently after so many years toghether and the best bank I've had they would cancel your account as soon as they see you on holiday because apparently you can use this bank only if you live in the UK. Ye that just shattered all my expectations about this bank and revealed what was truth all along that's not a good bank overall. Dot bother invest into this worthless bank 👍,so apparently after so many years toghether and the best bank i've had they would cancel your account as soon as they see you on holiday because apparently you can use this bank only if you live in the uk. ye that just shattered all my expectations about this bank and revealed what was truth all along that's not a good bank overall. dot bother invest into this worthless bank 👍,account_access_&_security_issues,1,playstore,High,71
monzo,unknown,huge restrictions and a large commission when withdrawing cash from an ATM without a commission. The bank is very disappointing. I really liked it before,huge restrictions and a large commission when withdrawing cash from an atm without a commission. the bank is very disappointing. i really liked it before,cards_&_payment_instruments,1,playstore,High,25
monzo,unknown,I keep getting locked out of my account and can't reset my pin you keep saying no internet connection when there is!,i keep getting locked out of my account and can't reset my pin you keep saying no internet connection when there is!,account_access_&_security_issues,1,playstore,High,22
monzo,unknown,"It was my favourite banking app until they closed my account with no reason, and they could not tell me the reason for closing it. I knew that something was dodgy about Monzo. thank you Monzo for doing that to a daily customer who use the app!!.","it was my favourite banking app until they closed my account with no reason, and they could not tell me the reason for closing it. i knew that something was dodgy about monzo. thank you monzo for doing that to a daily customer who use the app!!.",account_access_&_security_issues,1,playstore,High,47
monzo,unknown,"they will cancel your account when they feel like it. Thanks to them, I couldn't get my pay from work in time, which led me to lose my flat. they never got in touch until it was too late. Stay well away from them disgusting company. wouldn't even give one. star but sadly have to.","they will cancel your account when they feel like it. thanks to them, i couldn't get my pay from work in time, which led me to lose my flat. they never got in touch until it was too late. stay well away from them disgusting company. wouldn't even give one. star but sadly have to.",account_access_&_security_issues,1,playstore,High,55
monzo,unknown,"waste of time. After saying I'm eligible and then going through all details getting all my personal info, then withdrew and said we can't offer you an account and can't tell me why. well you didn't need my personal info then did you! what a joke.","waste of time. after saying i'm eligible and then going through all details getting all my personal info, then withdrew and said we can't offer you an account and can't tell me why. well you didn't need my personal info then did you! what a joke.",kyc,1,playstore,Medium,46
monzo,unknown,Terrible customer service. The customer service is terrible. They don't listen and they don't want to help. They just give the same generic response everytime and do not care. Would not recommend.,terrible customer service. the customer service is terrible. they don't listen and they don't want to help. they just give the same generic response everytime and do not care. would not recommend.,customer_support_experience,1,playstore,Medium,32
monzo,unknown,"shut my account after disputing two fraudulent charges, shister outfit don't trust these with your money they are randomly shutting people's accounts so they don't have to investigate dodgy transactions should be prosecuted","shut my account after disputing two fraudulent charges, shister outfit don't trust these with your money they are randomly shutting people's accounts so they don't have to investigate dodgy transactions should be prosecuted",account_access_&_security_issues,1,playstore,High,33
monzo,unknown,"- Account Summary is a useful view.. hate the trends tab as its way too complex and cant flip between accounts. Please dont take summary away. - How hard is it just to show a list of accounts, tap one show list of transactions. Layout is trying to be too clever.","- account summary is a useful view.. hate the trends tab as its way too complex and cant flip between accounts. please dont take summary away. - how hard is it just to show a list of accounts, tap one show list of transactions. layout is trying to be too clever.",product_&_feature_feedback,2,playstore,Low,51
monzo,unknown,I have been banking with them for years... No issues until this week. I transferred money from Lloyd's to monzo and it didn't come through... Made sure it was cleared from Lloyd's and they told me it was.. In touch with monzo day after and they said the specialist team would respond to me in 24 hours... It's been 4 days now since my money hasn't been received. Unacceptable and will be launching a complaint. Heaven help me if I needed that money to desperately pay some bills,i have been banking with them for years... no issues until this week. i transferred money from lloyd's to monzo and it didn't come through... made sure it was cleared from lloyd's and they told me it was.. in touch with monzo day after and they said the specialist team would respond to me in 24 hours... it's been 4 days now since my money hasn't been received. unacceptable and will be launching a complaint. heaven help me if i needed that money to desperately pay some bills,transaction_issues,2,playstore,High,88
monzo,unknown,"it's actually getting better functionally, but why force me to wait 30 seconds with unskippable fluff for my year in review just to tell me my first purchase was at tescos? why can't I skip through these pages? braindead ux design you can tell was forced by management","it's actually getting better functionally, but why force me to wait 30 seconds with unskippable fluff for my year in review just to tell me my first purchase was at tescos? why can't i skip through these pages? braindead ux design you can tell was forced by management",product_&_feature_feedback,2,playstore,Low,48
monzo,unknown,we need to same account on samsung phone same time but we as monzo don't have that we really want what is you stuck some where want to use other samsung phone to login and pay off but we don't have that people will love that so much,we need to same account on samsung phone same time but we as monzo don't have that we really want what is you stuck some where want to use other samsung phone to login and pay off but we don't have that people will love that so much,app_performance_&_bugs,2,playstore,Medium,48
monzo,unknown,I tried to login into my account and I did multiple videos to verify me identity but no matter how many times I do it it won't let me access my account and the support I get is not good,i tried to login into my account and i did multiple videos to verify me identity but no matter how many times i do it it won't let me access my account and the support i get is not good,account_access_&_security_issues,2,playstore,High,40
monzo,unknown,"Used to love monzo, really easy to use and great at getting my money easily. But now I'm getting told that on the 30th of November the app won't be on my device? do you expect me to pay out a bunch of money for a new phone just to access my own bank account? this is ridiculous. It's near Christmas time where this matters the most and I'm having to work out how I'm going to manage my payments all because you can't be bothered to keep the app on a larger scale of devices. Really disappointing.","used to love monzo, really easy to use and great at getting my money easily. but now i'm getting told that on the 30th of november the app won't be on my device? do you expect me to pay out a bunch of money for a new phone just to access my own bank account? this is ridiculous. it's near christmas time where this matters the most and i'm having to work out how i'm going to manage my payments all because you can't be bothered to keep the app on a larger scale of devices. really disappointing.",product_&_feature_feedback,2,playstore,Low,98
monzo,unknown,"I've had monzo for ages, but there is one thing that's bothered me since I've had it. some subscription that doesn't show up on monzo scheduled to keep on leave my account without me able to stop the transaction going through","i've had monzo for ages, but there is one thing that's bothered me since i've had it. some subscription that doesn't show up on monzo scheduled to keep on leave my account without me able to stop the transaction going through",product_&_feature_feedback,2,playstore,Low,41
monzo,unknown,"I have already opened an account with Monzo, no account number, no card.","i have already opened an account with monzo, no account number, no card.",kyc,2,playstore,Medium,13
monzo,unknown,"The numbers on my card have all rubbed off and I am struggling to pay contactless. Monzo want to charge £5 for a replacement card, I dispute this. They sent me a message saying they would send a card out with no charge, as I'm not at fault, and asked for confirmation of my address. Gave them this, then they retracted it apologised for being told wrong information and that they will be charging for a replacement as the card was damaged by me. unacceptable!","the numbers on my card have all rubbed off and i am struggling to pay contactless. monzo want to charge £5 for a replacement card, i dispute this. they sent me a message saying they would send a card out with no charge, as i'm not at fault, and asked for confirmation of my address. gave them this, then they retracted it apologised for being told wrong information and that they will be charging for a replacement as the card was damaged by me. unacceptable!",cards_&_payment_instruments,2,playstore,High,85
monzo,unknown,worst customer service ever...I paid money into wrong account asked them to retrieve the money and noone is answering me back... keep asking the same stupid questions but still nothing will be closing it down soon,worst customer service ever...i paid money into wrong account asked them to retrieve the money and noone is answering me back... keep asking the same stupid questions but still nothing will be closing it down soon,refunds_&_reversals,2,playstore,Medium,36
monzo,unknown,This bank has failed me repetitively now when it comes to purchasing a new car and it's customer service is extremely slow I have already confirmed the payment 3 times now that the bank failed me.,this bank has failed me repetitively now when it comes to purchasing a new car and it's customer service is extremely slow i have already confirmed the payment 3 times now that the bank failed me.,refunds_&_reversals,2,playstore,Medium,36
monzo,uk,hy Monzo can i use monzo for accept my salary from my work in uk..??,hy monzo can i use monzo for accept my salary from my work in uk..??,general_inquiries,2,playstore,Low,15
monzo,unknown,"I used to love Monzo. It was efficient and easy to use. However, they updated it a while ago and it became harder to locate the pots etc. Furthermore, it often puts me in a bit of a pickle when making large payment (a few hundred pounds.) On more than one occasion it has held my money without showing me or the merchant to access it. This means that my rent may not go through on time. I am going to have to use a different bank in future.","i used to love monzo. it was efficient and easy to use. however, they updated it a while ago and it became harder to locate the pots etc. furthermore, it often puts me in a bit of a pickle when making large payment (a few hundred pounds.) on more than one occasion it has held my money without showing me or the merchant to access it. this means that my rent may not go through on time. i am going to have to use a different bank in future.",product_&_feature_feedback,2,playstore,Low,89
monzo,unknown,"really good banking app for budgeting your money, other than the fact that about 6 months in (apparently it's in the terms and conditions that they can do this) they made the decision to close my account. Just be aware of this if you use the app, don't use it as a main bank account.","really good banking app for budgeting your money, other than the fact that about 6 months in (apparently it's in the terms and conditions that they can do this) they made the decision to close my account. just be aware of this if you use the app, don't use it as a main bank account.",account_access_&_security_issues,2,playstore,High,55
monzo,unknown,Very poor. Can't even get logged in. Open the link from my email and get an error message. Then it sticks on a white loafing page,very poor. can't even get logged in. open the link from my email and get an error message. then it sticks on a white loafing page,account_access_&_security_issues,2,playstore,High,26
